62	               <table>                 <tr><td>Roll: -5.87 </td></tr>                 <tr><td>Pitch: 5.79 </td></tr>                 <tr><td>Yaw: 237.91 </td></tr>                 <tr><td>Time: 17:20:48+07:00 </td></tr>               </table> 	2022-08-12T17:20:48+07:00	#track	absolute	112.7975449,-7.306508900000001,20.6499996185303
63	               <table>                 <tr><td>Roll: -6.88 </td></tr>                 <tr><td>Pitch: 6.60 </td></tr>                 <tr><td>Yaw: 213.30 </td></tr>                 <tr><td>Time: 17:20:49+07:00 </td></tr>               </table> 	2022-08-12T17:20:49+07:00	#track	absolute	112.7975337,-7.306501,19.9500007629395
64	               <table>                 <tr><td>Roll: -6.07 </td></tr>                 <tr><td>Pitch: 7.15 </td></tr>                 <tr><td>Yaw: 179.50 </td></tr>                 <tr><td>Time: 17:20:49+07:00 </td></tr>               </table> 	2022-08-12T17:20:49+07:00	#track	absolute	112.7975184,-7.306496,19.1000003814697
65	               <table>                 <tr><td>Roll: -2.16 </td></tr>                 <tr><td>Pitch: 9.79 </td></tr>                 <tr><td>Yaw: 172.16 </td></tr>                 <tr><td>Time: 17:20:50+07:00 </td></tr>               </table> 	2022-08-12T17:20:50+07:00	#track	absolute	112.7975109,-7.3064955,19.3400001525879
66	               <table>                 <tr><td>Roll: -1.30 </td></tr>                 <tr><td>Pitch: 12.27 </td></tr>                 <tr><td>Yaw: 154.28 </td></tr>                 <tr><td>Time: 17:20:50+07:00 </td></tr>               </table> 	2022-08-12T17:20:50+07:00	#track	absolute	112.7975153,-7.3064972,20.4599990844727
67	               <table>                 <tr><td>Roll: -1.52 </td></tr>                 <tr><td>Pitch: 15.50 </td></tr>                 <tr><td>Yaw: 143.69 </td></tr>                 <tr><td>Time: 17:20:51+07:00 </td></tr>               </table> 	2022-08-12T17:20:51+07:00	#track	absolute	112.7975181,-7.306499199999999,21.0699996948242
68	               <table>                 <tr><td>Roll: -2.37 </td></tr>                 <tr><td>Pitch: 16.35 </td></tr>                 <tr><td>Yaw: 129.44 </td></tr>                 <tr><td>Time: 17:20:51+07:00 </td></tr>               </table> 	2022-08-12T17:20:51+07:00	#track	absolute	112.7975205,-7.306502499999999,21.9300003051758
69	               <table>                 <tr><td>Roll: -4.27 </td></tr>                 <tr><td>Pitch: 14.77 </td></tr>                 <tr><td>Yaw: 116.42 </td></tr>                 <tr><td>Time: 17:20:52+07:00 </td></tr>               </table> 	2022-08-12T17:20:52+07:00	#track	absolute	112.7975269,-7.306506999999999,22.8999996185303
70	               <table>                 <tr><td>Roll: -4.91 </td></tr>                 <tr><td>Pitch: 16.23 </td></tr>                 <tr><td>Yaw: 97.25 </td></tr>                 <tr><td>Time: 17:20:52+07:00 </td></tr>               </table> 	2022-08-12T17:20:52+07:00	#track	absolute	112.7975312,-7.3065091,22.9300003051758
71	               <table>                 <tr><td>Roll: -7.65 </td></tr>                 <tr><td>Pitch: 14.89 </td></tr>                 <tr><td>Yaw: 75.47 </td></tr>                 <tr><td>Time: 17:20:53+07:00 </td></tr>               </table> 	2022-08-12T17:20:53+07:00	#track	absolute	112.797539,-7.3065116,22.1100006103516
72	               <table>                 <tr><td>Roll: -8.35 </td></tr>                 <tr><td>Pitch: 15.24 </td></tr>                 <tr><td>Yaw: 56.88 </td></tr>                 <tr><td>Time: 17:20:54+07:00 </td></tr>               </table> 	2022-08-12T17:20:54+07:00	#track	absolute	112.7975469,-7.3065143,21.6700000762939
73	               <table>                 <tr><td>Roll: -10.10 </td></tr>                 <tr><td>Pitch: 12.43 </td></tr>                 <tr><td>Yaw: 30.91 </td></tr>                 <tr><td>Time: 17:20:54+07:00 </td></tr>               </table> 	2022-08-12T17:20:54+07:00	#track	absolute	112.7975561,-7.3065142,21.8700008392334
74	               <table>                 <tr><td>Roll: -9.63 </td></tr>                 <tr><td>Pitch: 11.85 </td></tr>                 <tr><td>Yaw: 13.04 </td></tr>                 <tr><td>Time: 17:20:55+07:00 </td></tr>               </table> 	2022-08-12T17:20:55+07:00	#track	absolute	112.7975581,-7.3065136,22.1200008392334
75	               <table>                 <tr><td>Roll: -6.95 </td></tr>                 <tr><td>Pitch: 10.12 </td></tr>                 <tr><td>Yaw: 352.07 </td></tr>                 <tr><td>Time: 17:20:55+07:00 </td></tr>               </table> 	2022-08-12T17:20:55+07:00	#track	absolute	112.7975601,-7.3065107,22.4799995422363
76	               <table>                 <tr><td>Roll: -8.47 </td></tr>                 <tr><td>Pitch: 10.75 </td></tr>                 <tr><td>Yaw: 327.31 </td></tr>                 <tr><td>Time: 17:20:56+07:00 </td></tr>               </table> 	2022-08-12T17:20:56+07:00	#track	absolute	112.7975686,-7.3065069,22.6499996185303
77	               <table>                 <tr><td>Roll: -6.02 </td></tr>                 <tr><td>Pitch: 9.75 </td></tr>                 <tr><td>Yaw: 323.60 </td></tr>                 <tr><td>Time: 17:20:56+07:00 </td></tr>               </table> 	2022-08-12T17:20:56+07:00	#track	absolute	112.7975731,-7.3065065,22.6499996185303
78	               <table>                 <tr><td>Roll: -7.90 </td></tr>                 <tr><td>Pitch: 9.22 </td></tr>                 <tr><td>Yaw: 302.21 </td></tr>                 <tr><td>Time: 17:20:57+07:00 </td></tr>               </table> 	2022-08-12T17:20:57+07:00	#track	absolute	112.7975786,-7.3065038,22.5499992370605
79	               <table>                 <tr><td>Roll: -6.98 </td></tr>                 <tr><td>Pitch: 9.48 </td></tr>                 <tr><td>Yaw: 290.18 </td></tr>                 <tr><td>Time: 17:20:57+07:00 </td></tr>               </table> 	2022-08-12T17:20:57+07:00	#track	absolute	112.7975793,-7.306502099999999,22.4099998474121
80	               <table>                 <tr><td>Roll: -7.19 </td></tr>                 <tr><td>Pitch: 8.61 </td></tr>                 <tr><td>Yaw: 266.13 </td></tr>                 <tr><td>Time: 17:20:58+07:00 </td></tr>               </table> 	2022-08-12T17:20:58+07:00	#track	absolute	112.7975803,-7.306499500000001,23.3999996185303
81	               <table>                 <tr><td>Roll: -5.68 </td></tr>                 <tr><td>Pitch: 7.19 </td></tr>                 <tr><td>Yaw: 253.27 </td></tr>                 <tr><td>Time: 17:20:58+07:00 </td></tr>               </table> 	2022-08-12T17:20:58+07:00	#track	absolute	112.7975795,-7.306498200000001,23.5
82	               <table>                 <tr><td>Roll: -4.86 </td></tr>                 <tr><td>Pitch: 7.88 </td></tr>                 <tr><td>Yaw: 228.82 </td></tr>                 <tr><td>Time: 17:20:59+07:00 </td></tr>               </table> 	2022-08-12T17:20:59+07:00	#track	absolute	112.7975794,-7.3064978,23.8799991607666
83	               <table>                 <tr><td>Roll: -6.39 </td></tr>                 <tr><td>Pitch: 8.83 </td></tr>                 <tr><td>Yaw: 211.33 </td></tr>                 <tr><td>Time: 17:20:59+07:00 </td></tr>               </table> 	2022-08-12T17:20:59+07:00	#track	absolute	112.7975786,-7.3064984,24.4500007629395
84	               <table>                 <tr><td>Roll: -9.42 </td></tr>                 <tr><td>Pitch: 9.28 </td></tr>                 <tr><td>Yaw: 179.40 </td></tr>                 <tr><td>Time: 17:21:00+07:00 </td></tr>               </table> 	2022-08-12T17:21:00+07:00	#track	absolute	112.7975735,-7.3065019,24.5200004577637
85	               <table>                 <tr><td>Roll: -7.50 </td></tr>                 <tr><td>Pitch: 9.10 </td></tr>                 <tr><td>Yaw: 167.69 </td></tr>                 <tr><td>Time: 17:21:00+07:00 </td></tr>               </table> 	2022-08-12T17:21:00+07:00	#track	absolute	112.7975699,-7.306505699999999,24.4400005340576
86	               <table>                 <tr><td>Roll: -4.23 </td></tr>                 <tr><td>Pitch: 9.06 </td></tr>                 <tr><td>Yaw: 151.50 </td></tr>                 <tr><td>Time: 17:21:01+07:00 </td></tr>               </table> 	2022-08-12T17:21:01+07:00	#track	absolute	112.7975669,-7.306511499999999,25
87	               <table>                 <tr><td>Roll: -4.61 </td></tr>                 <tr><td>Pitch: 11.68 </td></tr>                 <tr><td>Yaw: 141.54 </td></tr>                 <tr><td>Time: 17:21:01+07:00 </td></tr>               </table> 	2022-08-12T17:21:01+07:00	#track	absolute	112.7975614,-7.3065125,24.5900001525879
88	               <table>                 <tr><td>Roll: -8.05 </td></tr>                 <tr><td>Pitch: 8.71 </td></tr>                 <tr><td>Yaw: 112.76 </td></tr>                 <tr><td>Time: 17:21:02+07:00 </td></tr>               </table> 	2022-08-12T17:21:02+07:00	#track	absolute	112.7975508,-7.306517600000001,24.4899997711182
89	               <table>                 <tr><td>Roll: -6.84 </td></tr>                 <tr><td>Pitch: 10.17 </td></tr>                 <tr><td>Yaw: 101.78 </td></tr>                 <tr><td>Time: 17:21:02+07:00 </td></tr>               </table> 	2022-08-12T17:21:02+07:00	#track	absolute	112.7975436,-7.3065186,24.2399997711182
